orderid,brand_name,product_name,sales_amount,sales_date
1059824,Nokia,Nk400,665.85,2022-03-29
1059825,Nokia,Nk500,755.35,2022-01-27
1059826,Samsung,watch320,471.46,2022-01-14
1059827,Samsung,galaxy10,272.39,2022-03-17
1059828,Apple,IpadMini,323.57,2022-02-13
1059829,Apple,iphone12,565.20,2022-01-21
1059830,Nokia,Nk400,207.01,2022-01-03
1059831,Nokia,Nk320,709.84,2022-03-12
1059832,Nokia,Nk500,928.40,2022-01-02
1059833,Apple,Macbook512,665.89,2022-01-26
1059834,Nokia,Nk500,744.78,2022-01-21
1059835,Samsung,galaxy10,828.40,2022-02-09
1059836,Samsung,watch320,238.18,2022-03-22
1059837,Samsung,galaxy10,917.80,2022-03-27
1059838,Apple,iphoneSE,977.23,2022-03-09
1059839,Apple,iphone11,475.29,2022-03-15
1059840,Apple,Macbook512,711.34,2022-03-22
1059841,Apple,IpadMax,579.38,2022-02-02
1059842,Samsung,galaxy10,913.37,2022-01-06
1059843,Apple,IpadMini,129.38,2022-02-21
1059844,Apple,iphoneSE,778.60,2022-02-18
1059845,Apple,iphone13,816.05,2022-03-28
1059846,Nokia,Nk500,489.92,2022-01-21
1059847,Samsung,watch340,939.00,2022-01-17
1059848,Samsung,watch340,980.61,2022-03-20
1059849,Apple,iphone13,688.06,2022-02-02
1059850,Samsung,watch320,845.71,2022-01-20
1059851,Nokia,Nk320,255.01,2022-01-19
1059852,Nokia,Nk320,599.59,2022-03-30
1059853,Nokia,Nk320,362.79,2022-01-12
1059854,Nokia,Nk500,942.96,2022-01-19
1059855,Samsung,galaxy12,882.43,2022-03-17
1059856,Apple,laptop256,885.22,2022-01-04
1059857,Apple,IpadMini,596.67,2022-03-25
1059858,Apple,Macbook512,989.08,2022-02-02
1059859,Apple,iphoneSE,729.45,2022-03-23
1059860,Samsung,galaxy12,883.33,2022-03-07
1059861,Samsung,watch340,692.92,2022-01-19
1059862,Samsung,galaxy11,555.57,2022-03-29
1059863,Apple,iphone12,711.43,2022-01-21
1059864,Nokia,Nk500,480.36,2022-01-13
1059865,Nokia,Nk400,131.80,2022-01-25
1059866,Apple,Macbook512,487.17,2022-02-01
1059867,Samsung,galaxy11,391.00,2022-02-22
1059868,Samsung,watch340,433.92,2022-02-26
1059869,Nokia,Nk320,698.68,2022-01-31
1059870,Samsung,galaxy13,912.90,2022-01-17
1059871,Nokia,Nk320,909.43,2022-01-27
1059872,Nokia,Nk400,415.37,2022-02-13
1059873,Apple,Macbook512,685.25,2022-03-10
1059874,Samsung,watch340,475.34,2022-02-03
1059875,Nokia,Nk400,470.82,2022-02-11
1059876,Samsung,watch320,551.11,2022-03-25
1059877,Apple,iphone11,310.88,2022-02-05
1059878,Samsung,watch340,265.06,2022-03-13
1059879,Samsung,galaxy11,775.99,2022-01-07
1059880,Samsung,galaxy12,439.03,2022-02-09
1059881,Apple,iphone12,951.46,2022-01-10
1059882,Nokia,Nk400,195.04,2022-02-27
1059883,Nokia,Nk320,137.73,2022-03-11
1059884,Apple,iphone12,937.53,2022-02-13
1059885,Nokia,Nk400,539.23,2022-01-17
1059886,Samsung,watch340,791.97,2022-02-13
1059887,Nokia,Nk320,756.52,2022-03-11
1059888,Nokia,Nk500,306.49,2022-01-03
1059889,Nokia,Nk500,202.24,2022-01-11
1059890,Apple,iphoneSE,681.26,2022-01-15
1059891,Samsung,galaxy13,976.79,2022-01-15
1059892,Nokia,Nk320,594.93,2022-02-12
1059893,Samsung,galaxy11,730.80,2022-01-28
1059894,Apple,iphone13,961.89,2022-01-18
1059895,Nokia,Nk320,433.53,2022-03-14
1059896,Samsung,galaxy12,332.17,2022-03-26
1059897,Nokia,Nk320,421.58,2022-03-16
1059898,Nokia,Nk500,773.69,2022-02-05
1059899,Nokia,Nk400,704.99,2022-03-23
1059900,Apple,iphone11,403.10,2022-02-22
1059901,Nokia,Nk500,748.50,2022-01-07
1059902,Apple,IpadMax,865.91,2022-01-05
1059903,Nokia,Nk320,134.70,2022-01-06
1059904,Nokia,Nk500,864.72,2022-02-21
1059905,Nokia,Nk500,403.22,2022-01-12
1059906,Samsung,watch320,610.72,2022-03-28
1059907,Nokia,Nk400,900.01,2022-01-31
1059908,Samsung,galaxy10,294.97,2022-03-09
1059909,Nokia,Nk500,853.10,2022-03-29
1059910,Samsung,galaxy13,235.26,2022-01-30
1059911,Nokia,Nk320,833.92,2022-03-17
1059912,Apple,laptop256,633.11,2022-01-21
1059913,Nokia,Nk320,401.65,2022-01-13
1059914,Apple,iphone11,603.76,2022-03-04
1059915,Nokia,Nk400,676.98,2022-03-09
1059916,Samsung,galaxy10,837.23,2022-01-01
1059917,Samsung,watch340,175.75,2022-02-24
1059918,Nokia,Nk400,499.55,2022-02-22
1059919,Apple,iphoneSE,854.87,2022-01-13
1059920,Samsung,galaxy13,282.36,2022-03-09
1059921,Nokia,Nk500,319.25,2022-03-06
1059922,Nokia,Nk400,552.53,2022-03-15
1059923,Samsung,galaxy11,882.40,2022-02-05
1059924,Apple,Macbook512,676.98,2022-02-06
1059925,Apple,iphoneSE,823.45,2022-01-04
1059926,Apple,IpadMini,370.16,2022-01-17
1059927,Samsung,galaxy11,657.84,2022-01-31
1059928,Apple,IpadMini,375.17,2022-03-24
1059929,Apple,iphone13,534.80,2022-01-02
1059930,Samsung,galaxy12,898.84,2022-02-18
1059931,Apple,iphone12,225.23,2022-01-18
1059932,Apple,iphone13,362.37,2022-02-25
1059933,Nokia,Nk400,107.10,2022-01-27
1059934,Samsung,watch320,654.33,2022-02-27
1059935,Nokia,Nk320,752.70,2022-01-03
1059936,Apple,IpadMax,583.57,2022-03-08
1059937,Samsung,watch340,571.65,2022-01-03
1059938,Samsung,watch340,752.76,2022-03-24
1059939,Apple,iphoneSE,824.30,2022-03-05
1059940,Nokia,Nk500,588.42,2022-03-06
1059941,Apple,Macbook512,203.59,2022-01-06
1059942,Apple,iphoneSE,553.98,2022-01-11
1059943,Nokia,Nk400,136.18,2022-01-30
1059944,Nokia,Nk320,412.26,2022-03-23
1059945,Samsung,watch340,185.89,2022-03-03
1059946,Nokia,Nk500,289.58,2022-01-11
1059947,Samsung,galaxy11,420.18,2022-02-07
1059948,Nokia,Nk500,467.37,2022-02-03
1059949,Nokia,Nk500,704.24,2022-03-06
1059950,Apple,IpadMax,878.04,2022-01-18
1059951,Samsung,galaxy13,582.34,2022-01-23
1059952,Apple,iphoneSE,934.59,2022-01-24
1059953,Samsung,galaxy13,156.58,2022-03-08
1059954,Apple,IpadMax,763.49,2022-01-07
1059955,Samsung,galaxy13,272.28,2022-02-07
1059956,Samsung,galaxy10,958.95,2022-03-27
1059957,Nokia,Nk320,878.40,2022-02-15
1059958,Apple,Macbook512,949.64,2022-03-05
1059959,Nokia,Nk400,948.76,2022-02-09
1059960,Samsung,watch320,476.21,2022-02-27
1059961,Nokia,Nk320,569.55,2022-03-20
1059962,Apple,laptop256,892.60,2022-02-22
1059963,Samsung,watch340,799.18,2022-02-09
1059964,Apple,laptop256,338.03,2022-02-18
1059965,Samsung,galaxy11,939.36,2022-03-27
1059966,Nokia,Nk320,338.01,2022-03-04
1059967,Samsung,galaxy12,331.56,2022-02-04
1059968,Samsung,watch320,107.68,2022-02-17
1059969,Samsung,galaxy13,117.30,2022-03-11
1059970,Nokia,Nk400,516.68,2022-02-26
1059971,Nokia,Nk320,906.55,2022-02-12
1059972,Apple,laptop256,550.03,2022-01-09
1059973,Nokia,Nk400,553.76,2022-02-25
1059974,Apple,iphoneSE,903.20,2022-02-19
1059975,Apple,Macbook512,228.31,2022-02-06
1059976,Apple,iphone13,830.93,2022-03-02
1059977,Nokia,Nk500,413.88,2022-01-13
1059978,Samsung,galaxy10,888.66,2022-03-19
1059979,Apple,iphone11,644.30,2022-02-16
1059980,Nokia,Nk320,301.05,2022-01-20
1059981,Samsung,galaxy12,801.01,2022-02-04
1059982,Apple,iphone13,214.81,2022-02-15
1059983,Apple,iphoneSE,987.30,2022-01-01
1059984,Samsung,watch340,461.66,2022-01-24
1059985,Apple,Macbook512,625.53,2022-02-21
1059986,Apple,iphone11,620.42,2022-02-27
1059987,Samsung,galaxy11,494.26,2022-01-19
1059988,Apple,Macbook512,874.96,2022-02-05
1059989,Samsung,galaxy13,751.18,2022-03-21
1059990,Nokia,Nk320,539.30,2022-03-30
1059991,Nokia,Nk400,317.96,2022-01-17
1059992,Nokia,Nk320,286.43,2022-02-17
1059993,Samsung,watch340,983.89,2022-01-06
1059994,Nokia,Nk400,125.43,2022-01-01
1059995,Samsung,watch320,651.41,2022-02-15
1059996,Nokia,Nk320,531.75,2022-03-12
1059997,Apple,IpadMini,987.87,2022-02-25
1059998,Nokia,Nk320,790.26,2022-03-02
1059999,Apple,iphone12,682.38,2022-01-26
1060000,Apple,IpadMini,366.45,2022-02-03
1060001,Apple,iphone13,344.81,2022-01-06
1060002,Apple,Macbook512,180.11,2022-02-16
1060003,Samsung,galaxy10,645.48,2022-01-22
1060004,Samsung,galaxy11,896.66,2022-02-18
1060005,Apple,iphone11,134.54,2022-03-13
1060006,Samsung,galaxy11,163.89,2022-01-14
1060007,Samsung,galaxy10,893.59,2022-02-01
1060008,Samsung,galaxy11,444.57,2022-01-12
1060009,Nokia,Nk320,497.57,2022-02-24
1060010,Apple,iphone11,892.69,2022-03-28
1060011,Nokia,Nk400,614.41,2022-03-06
1060012,Samsung,galaxy10,561.04,2022-01-30
1060013,Samsung,watch340,290.39,2022-01-20
1060014,Samsung,galaxy12,112.78,2022-03-15
1060015,Apple,iphone11,121.04,2022-02-24
1060016,Nokia,Nk500,501.28,2022-02-05
1060017,Nokia,Nk500,807.45,2022-01-30
1060018,Samsung,watch320,242.75,2022-02-22
1060019,Samsung,galaxy10,688.56,2022-01-21
1060020,Nokia,Nk320,717.81,2022-02-01
1060021,Samsung,galaxy12,772.24,2022-02-28
1060022,Nokia,Nk400,917.64,2022-01-10
1060023,Samsung,galaxy13,552.78,2022-02-25
1060024,Nokia,Nk500,277.79,2022-03-04
1060025,Nokia,Nk400,221.20,2022-01-30
1060026,Apple,iphoneSE,757.15,2022-03-02
1060027,Nokia,Nk500,271.48,2022-03-03
1060028,Samsung,galaxy11,581.58,2022-03-25
1060029,Nokia,Nk500,673.32,2022-01-30
1060030,Samsung,watch340,908.07,2022-01-22
1060031,Nokia,Nk500,612.19,2022-02-24
1060032,Apple,laptop256,478.89,2022-01-28
1060033,Samsung,galaxy11,771.13,2022-02-28
1060034,Samsung,watch320,843.96,2022-01-21
1060035,Apple,iphone13,254.35,2022-03-07
1060036,Samsung,galaxy13,660.03,2022-01-29
1060037,Samsung,watch340,455.72,2022-03-06
1060038,Nokia,Nk500,524.64,2022-03-18
1060039,Apple,iphone13,481.74,2022-03-07
1060040,Samsung,watch340,954.84,2022-02-06
1060041,Samsung,galaxy13,720.86,2022-02-23
1060042,Nokia,Nk400,638.57,2022-02-15
1060043,Apple,iphone11,453.42,2022-01-23
1060044,Apple,iphone13,897.22,2022-02-23
1060045,Apple,iphoneSE,636.65,2022-02-24
1060046,Apple,IpadMini,880.00,2022-03-18
1060047,Nokia,Nk500,222.49,2022-01-01
1060048,Apple,iphone11,572.52,2022-03-27
1060049,Samsung,galaxy11,509.39,2022-03-26
1060050,Apple,IpadMax,554.23,2022-03-06
1060051,Samsung,galaxy10,254.47,2022-02-22
1060052,Samsung,galaxy13,503.86,2022-03-22
1060053,Nokia,Nk320,911.19,2022-03-20
1060054,Apple,IpadMax,636.87,2022-02-12
1060055,Nokia,Nk400,214.68,2022-01-27
1060056,Nokia,Nk320,620.35,2022-01-06
1060057,Samsung,galaxy12,113.05,2022-01-21
1060058,Apple,IpadMini,623.61,2022-03-03
1060059,Nokia,Nk400,424.94,2022-02-25
1060060,Samsung,galaxy10,899.84,2022-03-11
1060061,Samsung,galaxy12,253.60,2022-03-12
1060062,Samsung,galaxy12,223.11,2022-02-21
1060063,Nokia,Nk320,855.99,2022-01-20
1060064,Samsung,watch340,528.60,2022-01-09
1060065,Samsung,galaxy10,446.97,2022-03-21
1060066,Apple,IpadMini,252.64,2022-03-20
1060067,Samsung,galaxy10,851.81,2022-02-03
1060068,Samsung,galaxy11,935.51,2022-01-11
1060069,Samsung,watch340,100.39,2022-03-09
1060070,Nokia,Nk500,259.31,2022-02-22
1060071,Samsung,galaxy10,940.29,2022-03-21
1060072,Samsung,galaxy13,795.51,2022-02-10
1060073,Apple,iphone11,642.87,2022-01-11
1060074,Apple,laptop256,492.56,2022-03-23
1060075,Samsung,watch340,953.68,2022-01-19
1060076,Samsung,watch340,400.88,2022-01-13
1060077,Samsung,galaxy13,428.17,2022-01-08
1060078,Nokia,Nk320,886.48,2022-03-12
1060079,Apple,laptop256,775.79,2022-02-16
1060080,Samsung,galaxy10,587.28,2022-01-15
1060081,Apple,Macbook512,891.82,2022-03-19
1060082,Apple,IpadMax,963.10,2022-02-07
1060083,Nokia,Nk320,156.84,2022-02-25
1060084,Apple,laptop256,239.15,2022-03-10
1060085,Nokia,Nk500,756.66,2022-02-10
1060086,Apple,iphone12,782.94,2022-02-12
1060087,Nokia,Nk500,185.94,2022-03-04
1060088,Nokia,Nk320,499.13,2022-01-15
1060089,Apple,IpadMini,400.77,2022-03-12
1060090,Nokia,Nk320,989.18,2022-01-27
1060091,Samsung,galaxy13,727.92,2022-03-20
1060092,Nokia,Nk320,381.75,2022-01-03
1060093,Samsung,watch340,961.71,2022-02-20
1060094,Apple,IpadMini,781.93,2022-01-11
1060095,Apple,iphone12,777.84,2022-01-26
1060096,Apple,iphoneSE,701.01,2022-01-21
1060097,Nokia,Nk400,706.56,2022-02-08
1060098,Nokia,Nk320,574.77,2022-01-01
1060099,Nokia,Nk320,488.03,2022-01-25
1060100,Samsung,watch340,619.96,2022-02-26
1060101,Nokia,Nk400,592.38,2022-02-08
1060102,Apple,iphone12,216.30,2022-03-14
1060103,Apple,IpadMini,204.43,2022-02-03
1060104,Nokia,Nk320,896.57,2022-02-26
1060105,Samsung,galaxy13,144.08,2022-03-06
1060106,Apple,Macbook512,264.84,2022-03-01
1060107,Apple,iphone13,560.81,2022-02-16
1060108,Nokia,Nk500,560.58,2022-02-27
1060109,Apple,iphone13,132.73,2022-01-15
1060110,Nokia,Nk320,477.22,2022-03-19
1060111,Samsung,galaxy12,144.08,2022-03-09
1060112,Apple,iphoneSE,345.09,2022-03-22
1060113,Samsung,watch340,367.84,2022-03-04
1060114,Apple,laptop256,744.52,2022-02-18
1060115,Nokia,Nk400,263.26,2022-02-27
1060116,Samsung,watch320,821.36,2022-02-26
1060117,Apple,laptop256,743.45,2022-01-31
1060118,Samsung,galaxy10,847.59,2022-02-19
1060119,Samsung,galaxy11,513.41,2022-01-24
1060120,Samsung,watch340,613.84,2022-02-15
1060121,Samsung,galaxy10,234.68,2022-02-28
1060122,Apple,iphone11,718.00,2022-02-15
1060123,Samsung,galaxy10,893.69,2022-03-18
1060124,Nokia,Nk500,535.65,2022-01-26
1060125,Samsung,galaxy10,214.77,2022-03-27
1060126,Nokia,Nk400,737.32,2022-02-02
1060127,Apple,IpadMini,407.49,2022-02-16
1060128,Samsung,watch340,189.36,2022-03-24
1060129,Apple,iphoneSE,839.08,2022-01-25
1060130,Samsung,watch340,707.87,2022-01-17
1060131,Samsung,watch320,783.00,2022-03-18
1060132,Apple,laptop256,256.53,2022-03-30
1060133,Samsung,galaxy11,828.96,2022-01-15
1060134,Nokia,Nk400,946.38,2022-01-27
1060135,Nokia,Nk320,657.12,2022-01-21
1060136,Nokia,Nk500,119.49,2022-01-07
1060137,Nokia,Nk400,582.91,2022-02-28
1060138,Nokia,Nk320,517.56,2022-03-19
1060139,Samsung,watch340,735.70,2022-03-24
1060140,Nokia,Nk400,682.29,2022-03-13
1060141,Apple,laptop256,631.51,2022-02-13
1060142,Samsung,galaxy10,486.02,2022-03-25
1060143,Nokia,Nk400,321.03,2022-02-02
1060144,Samsung,galaxy10,930.11,2022-02-05
1060145,Nokia,Nk320,210.59,2022-02-01
1060146,Samsung,watch320,815.95,2022-01-26
1060147,Nokia,Nk400,243.42,2022-01-27
1060148,Nokia,Nk320,876.10,2022-01-13
1060149,Samsung,galaxy12,707.71,2022-02-21
1060150,Samsung,watch320,741.75,2022-03-26
1060151,Samsung,watch320,821.70,2022-03-16
1060152,Nokia,Nk320,464.57,2022-02-01
1060153,Nokia,Nk400,337.97,2022-02-08
1060154,Samsung,galaxy13,934.21,2022-01-25
1060155,Apple,IpadMax,613.50,2022-01-10
1060156,Samsung,galaxy10,214.33,2022-01-24
1060157,Samsung,galaxy13,934.18,2022-03-02
1060158,Samsung,galaxy10,330.00,2022-01-19
1060159,Nokia,Nk320,698.47,2022-02-05
1060160,Nokia,Nk320,547.36,2022-01-17
1060161,Nokia,Nk320,402.15,2022-01-15
1060162,Nokia,Nk320,987.96,2022-01-23
1060163,Samsung,galaxy11,187.41,2022-01-15
1060164,Samsung,galaxy12,552.49,2022-01-15
1060165,Nokia,Nk320,338.20,2022-03-25
1060166,Nokia,Nk320,909.63,2022-03-20
1060167,Apple,iphoneSE,435.84,2022-01-13
1060168,Samsung,galaxy12,704.86,2022-01-16
1060169,Apple,IpadMax,679.77,2022-01-17
1060170,Samsung,galaxy10,257.89,2022-01-18
1060171,Nokia,Nk320,663.18,2022-02-07
1060172,Apple,iphone13,442.43,2022-02-21
1060173,Apple,iphone11,876.12,2022-03-11
1060174,Nokia,Nk320,302.08,2022-01-02
1060175,Samsung,galaxy11,523.12,2022-03-09
1060176,Apple,IpadMini,399.83,2022-01-17
1060177,Apple,iphoneSE,921.02,2022-01-02
1060178,Samsung,galaxy13,333.80,2022-02-02
1060179,Apple,iphone11,679.37,2022-03-25
1060180,Apple,iphoneSE,382.30,2022-03-18
1060181,Nokia,Nk500,134.82,2022-03-11
1060182,Samsung,galaxy13,629.67,2022-03-02
1060183,Nokia,Nk500,676.52,2022-03-26
1060184,Apple,IpadMini,280.63,2022-01-15
1060185,Samsung,watch320,517.58,2022-01-29
1060186,Nokia,Nk400,656.74,2022-02-13
1060187,Samsung,galaxy12,607.86,2022-03-01
1060188,Samsung,galaxy10,941.14,2022-02-01
1060189,Apple,iphone13,347.29,2022-03-28
1060190,Apple,IpadMax,935.85,2022-03-21
1060191,Nokia,Nk320,460.88,2022-01-13
1060192,Apple,iphoneSE,540.40,2022-01-06
1060193,Samsung,galaxy12,131.99,2022-01-29
1060194,Samsung,watch320,700.57,2022-02-05
1060195,Nokia,Nk400,405.62,2022-02-21
1060196,Apple,Macbook512,347.80,2022-01-15
1060197,Nokia,Nk500,201.39,2022-03-25
1060198,Nokia,Nk320,372.37,2022-02-03
1060199,Nokia,Nk400,876.14,2022-03-22
1060200,Nokia,Nk320,181.37,2022-01-27
1060201,Nokia,Nk500,885.76,2022-02-05
1060202,Apple,iphoneSE,802.63,2022-01-14
1060203,Apple,iphone13,201.17,2022-01-19
1060204,Nokia,Nk320,437.63,2022-03-03
1060205,Samsung,galaxy12,578.52,2022-01-07
1060206,Apple,IpadMini,725.10,2022-02-26
1060207,Samsung,galaxy10,571.44,2022-01-21
1060208,Nokia,Nk400,639.60,2022-01-07
1060209,Apple,iphone11,846.83,2022-03-05
1060210,Apple,iphone12,279.00,2022-03-05
1060211,Samsung,galaxy11,272.35,2022-01-28
1060212,Apple,IpadMini,843.29,2022-03-14
1060213,Nokia,Nk320,563.80,2022-02-14
1060214,Samsung,galaxy11,423.43,2022-03-27
1060215,Apple,iphone11,240.88,2022-02-07
1060216,Apple,Macbook512,657.46,2022-01-23
1060217,Samsung,galaxy12,355.54,2022-01-18
1060218,Apple,iphoneSE,829.78,2022-02-19
1060219,Samsung,watch340,167.02,2022-01-29
1060220,Apple,iphone12,846.04,2022-03-09
1060221,Apple,iphone11,130.42,2022-01-06
1060222,Nokia,Nk500,782.61,2022-03-04
1060223,Samsung,galaxy12,567.34,2022-01-05
1060224,Samsung,galaxy11,270.33,2022-01-08
1060225,Samsung,galaxy10,753.18,2022-02-27
1060226,Samsung,galaxy10,563.16,2022-01-23
1060227,Nokia,Nk400,805.04,2022-03-17
1060228,Nokia,Nk400,367.36,2022-03-30
1060229,Nokia,Nk500,336.10,2022-03-08
1060230,Samsung,galaxy11,419.84,2022-03-27
1060231,Nokia,Nk320,261.45,2022-02-25
1060232,Apple,iphone12,179.22,2022-03-18
1060233,Samsung,watch340,880.04,2022-02-04
1060234,Samsung,watch340,166.42,2022-03-21
1060235,Apple,IpadMini,854.36,2022-03-09
1060236,Samsung,watch320,858.61,2022-01-13
1060237,Nokia,Nk500,568.44,2022-03-24
1060238,Samsung,galaxy11,433.15,2022-02-23
1060239,Nokia,Nk500,239.22,2022-02-23
1060240,Samsung,galaxy11,581.34,2022-01-27
1060241,Nokia,Nk320,422.27,2022-03-14
1060242,Nokia,Nk500,491.51,2022-03-17
1060243,Apple,iphone13,378.22,2022-01-27
1060244,Samsung,watch320,889.21,2022-03-17
1060245,Apple,iphoneSE,494.17,2022-03-16
1060246,Apple,Macbook512,287.30,2022-02-28
1060247,Nokia,Nk400,788.62,2022-02-27
1060248,Nokia,Nk500,963.44,2022-02-27
1060249,Nokia,Nk400,108.41,2022-02-18
1060250,Samsung,galaxy10,559.23,2022-01-20
1060251,Nokia,Nk400,148.46,2022-01-04
1060252,Nokia,Nk400,977.97,2022-02-03
1060253,Samsung,watch340,783.34,2022-03-24
1060254,Samsung,watch320,315.60,2022-03-03
1060255,Samsung,watch340,811.05,2022-03-07
1060256,Nokia,Nk500,921.45,2022-02-18
1060257,Samsung,galaxy12,431.68,2022-03-09
1060258,Samsung,galaxy12,557.11,2022-03-11
1060259,Samsung,galaxy13,412.17,2022-02-10
1060260,Apple,IpadMax,360.67,2022-03-25
1060261,Samsung,galaxy12,537.37,2022-02-22
1060262,Apple,iphoneSE,720.01,2022-02-28
1060263,Samsung,galaxy11,715.67,2022-03-15
1060264,Samsung,galaxy13,106.49,2022-01-25
1060265,Apple,iphone12,535.23,2022-01-22
1060266,Apple,IpadMax,483.16,2022-01-05
1060267,Apple,iphone13,637.62,2022-03-13
1060268,Samsung,galaxy10,857.19,2022-03-16
1060269,Apple,Macbook512,684.50,2022-02-27
1060270,Samsung,watch340,549.82,2022-03-16
1060271,Samsung,galaxy13,677.27,2022-02-13
1060272,Nokia,Nk320,558.58,2022-03-16
1060273,Apple,iphone12,357.63,2022-02-10
1060274,Samsung,watch340,316.69,2022-02-23
1060275,Samsung,galaxy11,365.68,2022-01-21
1060276,Nokia,Nk320,691.61,2022-03-28
1060277,Samsung,galaxy10,371.58,2022-03-23
1060278,Samsung,galaxy12,982.60,2022-03-11
1060279,Samsung,galaxy11,919.73,2022-02-16
1060280,Nokia,Nk400,911.56,2022-01-15
1060281,Samsung,galaxy10,912.82,2022-02-06
1060282,Samsung,galaxy11,637.39,2022-02-27
1060283,Apple,iphone13,914.03,2022-02-18
1060284,Nokia,Nk400,148.55,2022-01-31
1060285,Samsung,galaxy13,754.72,2022-01-04
1060286,Nokia,Nk400,762.46,2022-01-23
1060287,Nokia,Nk320,200.90,2022-03-23
1060288,Nokia,Nk400,223.51,2022-03-28
1060289,Apple,laptop256,182.66,2022-03-07
1060290,Apple,laptop256,397.67,2022-03-09
1060291,Samsung,galaxy10,166.41,2022-02-24
1060292,Nokia,Nk320,413.93,2022-01-22
1060293,Nokia,Nk500,514.66,2022-02-02
1060294,Apple,iphone13,967.21,2022-03-12
1060295,Samsung,galaxy12,654.83,2022-02-13
1060296,Nokia,Nk400,168.97,2022-01-28
1060297,Nokia,Nk500,189.39,2022-03-20
1060298,Samsung,watch320,864.01,2022-02-23
1060299,Nokia,Nk500,407.97,2022-02-14
1060300,Samsung,watch340,288.87,2022-02-09
1060301,Apple,laptop256,750.03,2022-01-20
1060302,Apple,iphone13,482.60,2022-02-09
1060303,Apple,iphone12,553.57,2022-01-31
1060304,Samsung,watch320,281.03,2022-01-01
1060305,Samsung,watch320,781.52,2022-03-13
1060306,Samsung,galaxy10,734.80,2022-02-11
1060307,Nokia,Nk400,691.16,2022-02-09
1060308,Samsung,galaxy10,572.61,2022-02-22
1060309,Samsung,galaxy10,201.05,2022-02-26
1060310,Apple,iphoneSE,243.41,2022-02-20
1060311,Nokia,Nk320,855.07,2022-02-19
1060312,Samsung,galaxy12,480.04,2022-02-07
1060313,Samsung,galaxy13,831.59,2022-03-01
1060314,Nokia,Nk400,717.67,2022-02-14
1060315,Samsung,galaxy11,905.68,2022-01-14
1060316,Samsung,galaxy13,923.30,2022-02-26
1060317,Apple,laptop256,312.96,2022-01-14
1060318,Apple,laptop256,407.92,2022-03-28
1060319,Samsung,galaxy10,791.55,2022-02-01
1060320,Apple,iphoneSE,423.02,2022-01-29
1060321,Samsung,galaxy11,109.76,2022-01-21
1060322,Nokia,Nk320,282.47,2022-02-11
1060323,Apple,iphoneSE,398.12,2022-02-22
1060324,Nokia,Nk400,685.07,2022-01-21
1060325,Apple,IpadMini,711.69,2022-01-05
1060326,Samsung,watch320,142.32,2022-02-12
1060327,Nokia,Nk320,155.74,2022-02-22
1060328,Nokia,Nk320,684.22,2022-03-14
1060329,Nokia,Nk400,584.40,2022-02-10
1060330,Apple,iphone13,467.86,2022-01-05
1060331,Samsung,galaxy11,643.97,2022-02-19
1060332,Nokia,Nk400,627.77,2022-03-03
1060333,Samsung,galaxy12,312.60,2022-01-27
1060334,Apple,IpadMax,752.86,2022-01-16
1060335,Samsung,galaxy11,673.05,2022-01-16
1060336,Samsung,galaxy11,842.37,2022-01-05
1060337,Apple,IpadMax,351.37,2022-03-24
1060338,Samsung,galaxy11,523.92,2022-01-13
1060339,Samsung,watch340,888.25,2022-01-07
1060340,Apple,iphone13,375.42,2022-02-27
1060341,Nokia,Nk500,318.02,2022-01-08
1060342,Apple,iphoneSE,649.85,2022-01-07
1060343,Apple,iphoneSE,631.41,2022-01-29
1060344,Samsung,watch340,454.53,2022-01-14
1060345,Apple,iphone12,420.55,2022-03-04
1060346,Apple,Macbook512,684.33,2022-01-07
1060347,Apple,Macbook512,912.04,2022-02-08
1060348,Apple,iphone12,796.15,2022-03-18
1060349,Samsung,watch340,592.95,2022-03-23
1060350,Samsung,galaxy11,858.50,2022-01-24
1060351,Samsung,galaxy12,686.15,2022-01-17
1060352,Apple,iphoneSE,461.19,2022-03-17
1060353,Apple,IpadMini,950.62,2022-01-20
1060354,Apple,iphoneSE,982.60,2022-03-08
1060355,Nokia,Nk320,265.74,2022-02-12
1060356,Nokia,Nk320,789.29,2022-03-20
1060357,Nokia,Nk320,429.51,2022-02-27
1060358,Apple,IpadMax,198.41,2022-01-06
1060359,Nokia,Nk400,301.35,2022-03-27
1060360,Samsung,galaxy10,716.97,2022-01-06
1060361,Apple,IpadMini,750.60,2022-01-21
1060362,Nokia,Nk500,803.18,2022-03-18
1060363,Nokia,Nk400,556.85,2022-03-13
1060364,Apple,iphoneSE,351.55,2022-01-14
1060365,Apple,iphone12,174.47,2022-01-04
1060366,Samsung,watch320,134.37,2022-02-09
1060367,Samsung,watch340,624.20,2022-03-06
